Roll Number; 0
Recipe Name; FP 4576_570 GSM
Start Time; 2018-01-05; 08:38:29
File Name; D:\Mahlo\TR\180105083829FP 4576_570 GSM0_XMF2.txt

1116.4; 08:39:02; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.307167; 0.307719; 0.308347; 0.308848; 0.309311; 0.309853; 0.310439; 0.310932; 0.311290; 0.311742; 0.312382; 0.313052; 0.313499; 0.313785; 0.313807; 0.313587; 0.313007; 0.312373; 0.311825; 0.311297; 0.310590; 0.309558; 0.308057; 0.306546; 0.304945; 0.303384; 0.302196; 0.301530; 0.301300; 0.301260; 0.301302; 0.301477; 0.301477; 0.301372; 0.301225; 0.301181; 0.301468; 0.302105; 0.303069; 0.304162; 0.305278; 0.306329; 0.307345; 0.308244; 0.308875; 0.309397; 0.310007; 0.310717; 0.311452; 0.312162; 0.312724; 0.313250; 0.313606; 0.313829; 0.313769; 0.313311; 0.312776; 0.312407; 0.312340; 0.312198; 0.311700; 0.310953; 0.310106; 0.309814; 0.309838; 0.309996; 0.310036; 0.309928; 0.309649; 0.309312; 0.308981; 0.308652; 0.308157; 0.307588; 0.307335; 0.307513; 0.307852; 0.308164; 0.308373; 0.307983; 0.307380; 0.306926; 0.306690; 0.306752; 0.307150; 0.307622; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1458.7; 09:01:09; (); (); (); (); (); (); (); 0.893286; 0.863188; 0.835874; 0.824024; 0.802622; 0.780801; 0.764724; 0.751787; 0.736105; 0.715722; 0.689466; 0.659606; 0.637288; 0.624591; 0.619438; 0.622904; 0.626250; 0.623397; 0.623000; 0.637259; 0.657675; 0.682977; 0.715073; 0.749811; 0.782231; 0.815855; 0.853581; 0.885740; 0.914069; 0.943380; 0.966176; 0.989367; 1.012864; 1.030951; 1.043711; 1.053326; 1.055584; 1.052013; 1.043473; 1.031410; 1.012997; 0.995639; 0.979511; 0.963637; 0.953005; 0.941440; 0.924646; 0.909333; 0.895398; 0.880381; 0.863072; 0.850428; 0.839776; 0.831739; 0.829316; 0.835861; 0.858529; 0.891203; 0.920279; 0.951743; 0.981524; 1.010940; 1.042624; 1.072113; 1.098060; 1.118912; 1.134893; 1.147378; 1.153775; 1.150387; 1.136144; 1.118183; 1.102734; 1.094748; 1.092417; 1.093021; 1.094542; 1.094314; 1.094016; 1.095013; 1.100665; 1.112090; 1.127890; 1.146701; 1.169046; 1.192995; 1.207624; 1.208165; 1.199619; 1.180543; 1.152747; 1.117682; 1.087416; 1.063755; 1.042149; 1.023109; 1.002917; 0.969291; 0.934645; 0.906407; 0.876712; 0.854453; 0.844648; 0.843725; 0.844553; 0.846510; 0.845383; 0.836528; 0.818112; 0.791841; 0.773373; 0.771814; 0.775289; 0.779468; 0.781218; 0.779335; 0.761087; 0.725838; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1462.1; 09:01:18; (); (); (); (); (); (); (); 1.016486; 1.007495; 0.985803; 0.958141; 0.921028; 0.886775; 0.855324; 0.830412; 0.811546; 0.781610; 0.738479; 0.694573; 0.663123; 0.635101; 0.605520; 0.578550; 0.551836; 0.533650; 0.528991; 0.536699; 0.550869; 0.562257; 0.572322; 0.582007; 0.593846; 0.608872; 0.626084; 0.636464; 0.639787; 0.647072; 0.661906; 0.679842; 0.697643; 0.709799; 0.714472; 0.718394; 0.730023; 0.745084; 0.762441; 0.784180; 0.802544; 0.814907; 0.829145; 0.841897; 0.847103; 0.844384; 0.835942; 0.825804; 0.817670; 0.813695; 0.810894; 0.800929; 0.784095; 0.770631; 0.759607; 0.747941; 0.743922; 0.748011; 0.755726; 0.769069; 0.786848; 0.808487; 0.831219; 0.851896; 0.871798; 0.896660; 0.920087; 0.955697; 0.998441; 1.035051; 1.069488; 1.101382; 1.123201; 1.135592; 1.143786; 1.152831; 1.162062; 1.173774; 1.190160; 1.201935; 1.203453; 1.195581; 1.174858; 1.147514; 1.124711; 1.104321; 1.089247; 1.082729; 1.075513; 1.060930; 1.046276; 1.025696; 0.997910; 0.966897; 0.932545; 0.907851; 0.891468; 0.881075; 0.873309; 0.861409; 0.844227; 0.821347; 0.794044; 0.771480; 0.751501; 0.723334; 0.694717; 0.685373; 0.684599; 0.680210; 0.662902; 0.648759; 0.635982; 0.617467; 0.601834; 0.588626; 0.568764; 0.546446; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1465.6; 09:01:26; (); (); (); (); (); (); (); 1.285718; 1.279364; 1.252476; 1.215929; 1.168734; 1.119816; 1.072497; 1.026903; 0.989572; 0.944540; 0.884640; 0.824270; 0.759537; 0.699437; 0.658491; 0.616038; 0.573272; 0.540005; 0.520270; 0.515863; 0.523947; 0.537015; 0.553801; 0.569856; 0.590608; 0.610610; 0.632650; 0.655789; 0.664181; 0.667770; 0.675709; 0.688606; 0.703971; 0.716783; 0.731732; 0.749811; 0.763852; 0.773692; 0.780325; 0.793494; 0.815844; 0.839046; 0.861873; 0.875389; 0.882764; 0.890646; 0.893544; 0.893200; 0.891972; 0.887463; 0.881504; 0.880332; 0.885767; 0.887900; 0.878319; 0.867024; 0.857382; 0.855668; 0.870130; 0.892931; 0.919166; 0.947040; 0.975903; 1.005795; 1.039193; 1.075082; 1.108980; 1.138740; 1.176504; 1.224136; 1.259257; 1.284498; 1.303034; 1.314660; 1.326392; 1.342440; 1.361500; 1.370096; 1.371190; 1.371444; 1.371437; 1.368692; 1.359931; 1.346121; 1.329884; 1.318855; 1.314572; 1.315262; 1.318345; 1.312791; 1.297906; 1.279112; 1.258579; 1.242584; 1.230562; 1.218758; 1.202992; 1.171477; 1.126212; 1.081849; 1.036487; 0.984158; 0.935749; 0.884152; 0.827534; 0.777521; 0.736801; 0.698072; 0.650880; 0.601144; 0.546986; 0.512282; 0.497306; 0.484736; 0.473016; 0.461237; 0.447555; 0.435868; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1469.0; 09:01:35; (); (); (); (); (); (); (); 1.285718; 1.056542; 1.000806; 0.965743; 0.933426; 0.903527; 0.884935; 0.869120; 0.847001; 0.812650; 0.765982; 0.712714; 0.668005; 0.648840; 0.644320; 0.637650; 0.625182; 0.609008; 0.596326; 0.591056; 0.586827; 0.577438; 0.568735; 0.561526; 0.555610; 0.554693; 0.559682; 0.566047; 0.572299; 0.588442; 0.609327; 0.633625; 0.670131; 0.705943; 0.738888; 0.770322; 0.797870; 0.826044; 0.851685; 0.877286; 0.900713; 0.920641; 0.939521; 0.953463; 0.966901; 0.980266; 0.987013; 0.985993; 0.971694; 0.948298; 0.930871; 0.917678; 0.906663; 0.892731; 0.878437; 0.878688; 0.883596; 0.885621; 0.888541; 0.887716; 0.883807; 0.878967; 0.871342; 0.867102; 0.869601; 0.872477; 0.877761; 0.889552; 0.900163; 0.905619; 0.902641; 0.900774; 0.907446; 0.920772; 0.935057; 0.950284; 0.967280; 0.986563; 1.010958; 1.037662; 1.060349; 1.086381; 1.113592; 1.140333; 1.160374; 1.173320; 1.182970; 1.183849; 1.183418; 1.188954; 1.192933; 1.192404; 1.189722; 1.184489; 1.172899; 1.151272; 1.125000; 1.098559; 1.076681; 1.054590; 1.025446; 0.988427; 0.949014; 0.909591; 0.866716; 0.828569; 0.792767; 0.762308; 0.738352; 0.706959; 0.675552; 0.650650; 0.625603; 0.591213; 0.561084; 0.547938; 0.541947; 0.537412; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1472.4; 09:01:43; (); (); (); (); (); (); (); 1.209242; 1.183228; 1.148789; 1.128782; 1.108231; 1.088796; 1.078624; 1.069698; 1.054758; 1.028232; 0.983582; 0.936622; 0.894512; 0.852536; 0.821015; 0.801835; 0.790499; 0.776475; 0.766232; 0.761743; 0.756234; 0.743697; 0.731734; 0.731217; 0.740045; 0.751425; 0.766095; 0.776049; 0.780297; 0.783518; 0.783371; 0.784598; 0.790471; 0.792816; 0.790859; 0.789960; 0.797550; 0.814201; 0.826719; 0.831053; 0.833053; 0.840773; 0.858984; 0.879241; 0.891177; 0.894669; 0.889565; 0.878000; 0.866991; 0.853694; 0.829584; 0.800012; 0.767995; 0.741439; 0.720693; 0.704324; 0.690274; 0.682590; 0.682046; 0.687986; 0.701391; 0.721454; 0.751348; 0.789336; 0.842007; 0.894265; 0.931205; 0.962163; 0.992456; 1.028021; 1.058900; 1.084293; 1.112139; 1.140554; 1.155909; 1.163181; 1.167860; 1.161368; 1.131362; 1.093930; 1.066074; 1.051491; 1.046557; 1.038766; 1.026995; 1.006620; 0.975377; 0.933385; 0.892089; 0.855761; 0.829165; 0.810955; 0.794919; 0.777614; 0.762620; 0.749199; 0.730272; 0.711216; 0.692373; 0.675393; 0.669198; 0.666587; 0.663321; 0.665472; 0.668613; 0.664551; 0.652705; 0.642112; 0.635272; 0.622764; 0.604745; 0.600492; 0.598271; 0.592870; 0.582035; 0.565395; 0.543351; 0.520443; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1475.8; 09:01:52; (); (); (); (); (); (); (); 0.975354; 0.954427; 0.923600; 0.896774; 0.869674; 0.842044; 0.817081; 0.799223; 0.783840; 0.755122; 0.717184; 0.673882; 0.632558; 0.606381; 0.591962; 0.589517; 0.594327; 0.601578; 0.602528; 0.600774; 0.604394; 0.610918; 0.614477; 0.613706; 0.614034; 0.626120; 0.649846; 0.680026; 0.707669; 0.723043; 0.729700; 0.732451; 0.738563; 0.752225; 0.770427; 0.789117; 0.813341; 0.835354; 0.857953; 0.884920; 0.921025; 0.944935; 0.957308; 0.973334; 0.986582; 0.993940; 0.998380; 1.000085; 0.998726; 0.993260; 0.975819; 0.953315; 0.933002; 0.909325; 0.879814; 0.853109; 0.825403; 0.795208; 0.770922; 0.757411; 0.746193; 0.733694; 0.735689; 0.754002; 0.791193; 0.837718; 0.879095; 0.913134; 0.946171; 0.972119; 0.985424; 0.998964; 1.011275; 1.017533; 1.023285; 1.033279; 1.038454; 1.031628; 1.013045; 0.980455; 0.951597; 0.937496; 0.932093; 0.934052; 0.945121; 0.965568; 0.993852; 1.021206; 1.036394; 1.041010; 1.038856; 1.036373; 1.031041; 1.021491; 1.003884; 0.985361; 0.970625; 0.952755; 0.928203; 0.890622; 0.847280; 0.801348; 0.758438; 0.727732; 0.702017; 0.673348; 0.639955; 0.613937; 0.594069; 0.577083; 0.555523; 0.537610; 0.517076; 0.486457; 0.459172; 0.432957; 0.399512; 0.370311; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1479.2; 09:02:01; (); (); (); (); (); (); (); (); 1.071428; 1.001230; 0.944587; 0.898815; 0.864129; 0.835275; 0.806236; 0.770411; 0.729038; 0.684490; 0.632729; 0.571295; 0.527548; 0.503326; 0.488117; 0.480717; 0.477218; 0.477007; 0.478177; 0.479516; 0.482880; 0.487607; 0.486289; 0.480171; 0.475558; 0.474403; 0.478522; 0.483628; 0.484266; 0.489194; 0.505727; 0.526215; 0.550475; 0.572682; 0.590612; 0.607055; 0.619172; 0.632495; 0.655877; 0.686416; 0.723450; 0.766402; 0.805830; 0.844603; 0.873291; 0.885948; 0.887314; 0.879399; 0.870025; 0.866003; 0.863640; 0.859255; 0.855133; 0.850032; 0.850137; 0.853932; 0.851160; 0.842150; 0.835074; 0.838193; 0.855324; 0.889260; 0.930496; 0.966193; 1.001428; 1.045242; 1.089337; 1.129246; 1.162928; 1.187351; 1.199572; 1.207864; 1.218654; 1.234019; 1.248537; 1.260928; 1.267540; 1.268779; 1.270941; 1.272126; 1.275211; 1.277784; 1.283142; 1.290487; 1.295586; 1.296849; 1.292782; 1.286256; 1.274056; 1.255914; 1.238414; 1.227038; 1.214859; 1.194608; 1.172470; 1.143830; 1.102707; 1.064696; 1.029284; 0.993900; 0.962745; 0.936380; 0.909268; 0.879324; 0.854947; 0.836848; 0.811624; 0.772489; 0.729383; 0.707817; 0.701587; 0.698329; 0.689860; 0.675413; 0.661402; 0.646281; 0.640148; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1482.6; 09:02:09; (); (); (); (); (); (); (); (); 1.016313; 0.988473; 0.957768; 0.929043; 0.895992; 0.859146; 0.829659; 0.806172; 0.778008; 0.745878; 0.719267; 0.692302; 0.660226; 0.632303; 0.610248; 0.595831; 0.587806; 0.580196; 0.571930; 0.570479; 0.577323; 0.586098; 0.598633; 0.612345; 0.619934; 0.622828; 0.623038; 0.618204; 0.614945; 0.617930; 0.626238; 0.642533; 0.669299; 0.699178; 0.733761; 0.776716; 0.814297; 0.834196; 0.838925; 0.840673; 0.841743; 0.848976; 0.862109; 0.876713; 0.882290; 0.876710; 0.859845; 0.835716; 0.811025; 0.772106; 0.729215; 0.687850; 0.652853; 0.637745; 0.639487; 0.659171; 0.682770; 0.695891; 0.703426; 0.711108; 0.722727; 0.740693; 0.765028; 0.798730; 0.834757; 0.884562; 0.945517; 1.006764; 1.045039; 1.057884; 1.059391; 1.059193; 1.066292; 1.074597; 1.084562; 1.096218; 1.108611; 1.116329; 1.122309; 1.123862; 1.109269; 1.071273; 1.033797; 1.014785; 0.999970; 0.993180; 0.988876; 0.985132; 0.981288; 0.970813; 0.949755; 0.919156; 0.892106; 0.869151; 0.855007; 0.852091; 0.853962; 0.849107; 0.832101; 0.807433; 0.781280; 0.752840; 0.721318; 0.700934; 0.686844; 0.679602; 0.675958; 0.666954; 0.645195; 0.608267; 0.579057; 0.559784; 0.548721; 0.547013; 0.549099; 0.550639; 0.550039; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1486.0; 09:02:18; (); (); (); (); (); (); (); (); 1.468931; 1.400534; 1.347138; 1.295779; 1.249111; 1.216022; 1.180855; 1.121229; 1.053919; 0.975338; 0.878820; 0.788524; 0.718605; 0.659507; 0.605139; 0.559977; 0.526090; 0.499807; 0.475797; 0.453807; 0.435405; 0.427415; 0.431767; 0.440815; 0.448287; 0.460337; 0.483346; 0.516056; 0.548295; 0.573371; 0.597994; 0.629914; 0.669935; 0.708609; 0.741179; 0.764814; 0.777517; 0.781628; 0.785348; 0.793424; 0.795654; 0.781207; 0.762301; 0.748629; 0.737736; 0.720111; 0.694637; 0.666145; 0.646534; 0.631445; 0.623324; 0.622847; 0.626185; 0.632431; 0.641217; 0.654426; 0.672825; 0.697354; 0.723010; 0.746727; 0.773989; 0.797402; 0.816293; 0.827773; 0.833549; 0.841977; 0.857126; 0.874444; 0.883082; 0.885741; 0.887152; 0.889688; 0.890326; 0.890432; 0.891623; 0.890464; 0.894182; 0.900242; 0.911137; 0.922277; 0.929008; 0.926382; 0.917750; 0.910899; 0.904994; 0.894981; 0.879969; 0.865473; 0.855617; 0.857258; 0.861455; 0.856104; 0.844496; 0.830909; 0.822655; 0.820324; 0.829631; 0.848620; 0.863171; 0.867635; 0.866507; 0.857942; 0.839445; 0.812723; 0.780998; 0.747060; 0.720766; 0.696934; 0.671694; 0.644190; 0.622951; 0.598717; 0.568157; 0.530401; 0.496747; 0.470479; 0.452037; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1489.4; 09:02:27; (); (); (); (); (); (); (); (); 1.148317; 1.098394; 1.055850; 1.012772; 0.968422; 0.937250; 0.910630; 0.879601; 0.834932; 0.780437; 0.716971; 0.653387; 0.615075; 0.598310; 0.591754; 0.589883; 0.587623; 0.584867; 0.586029; 0.588160; 0.588345; 0.590812; 0.600124; 0.620346; 0.647334; 0.672388; 0.699498; 0.720032; 0.735185; 0.751282; 0.770135; 0.790654; 0.813379; 0.832858; 0.849385; 0.860626; 0.867651; 0.874531; 0.877260; 0.870537; 0.857974; 0.842496; 0.827248; 0.806637; 0.784463; 0.763555; 0.743820; 0.723676; 0.704119; 0.685907; 0.669218; 0.649347; 0.627643; 0.615068; 0.618767; 0.631579; 0.647546; 0.656752; 0.670299; 0.691169; 0.710769; 0.736578; 0.773646; 0.811868; 0.851387; 0.904607; 0.966094; 1.017829; 1.061347; 1.083691; 1.094767; 1.107389; 1.125386; 1.142156; 1.156600; 1.164044; 1.169580; 1.182853; 1.198984; 1.208926; 1.209929; 1.204657; 1.204412; 1.215272; 1.227068; 1.227124; 1.214161; 1.191280; 1.164909; 1.135677; 1.108846; 1.081312; 1.042257; 0.994025; 0.940762; 0.899898; 0.860371; 0.808314; 0.749932; 0.702914; 0.661249; 0.627941; 0.606844; 0.586666; 0.562643; 0.536022; 0.513122; 0.495763; 0.482174; 0.465912; 0.450188; 0.440689; 0.431111; 0.420053; 0.408593; 0.399160; 0.395251; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1492.9; 09:02:35; (); (); (); (); (); (); (); (); 0.915606; 0.859710; 0.811988; 0.771901; 0.735387; 0.703679; 0.683171; 0.655180; 0.600995; 0.541114; 0.483367; 0.436362; 0.407629; 0.394774; 0.385170; 0.374922; 0.370961; 0.374762; 0.387112; 0.407508; 0.434501; 0.460370; 0.485174; 0.508794; 0.525147; 0.539371; 0.555146; 0.572184; 0.590179; 0.609193; 0.630976; 0.656829; 0.677842; 0.688110; 0.687901; 0.683426; 0.682092; 0.690201; 0.701580; 0.717080; 0.740675; 0.767919; 0.800494; 0.833636; 0.854939; 0.863215; 0.862119; 0.860175; 0.857573; 0.854333; 0.848106; 0.833927; 0.814064; 0.795459; 0.783012; 0.773424; 0.761179; 0.750544; 0.747196; 0.753425; 0.771179; 0.792609; 0.817598; 0.852702; 0.895501; 0.941718; 0.989488; 1.040920; 1.082505; 1.119566; 1.149691; 1.169449; 1.180091; 1.187540; 1.203233; 1.219950; 1.227509; 1.232165; 1.235377; 1.237056; 1.233704; 1.228049; 1.223764; 1.221025; 1.223108; 1.222430; 1.214537; 1.208679; 1.200748; 1.174164; 1.143389; 1.120947; 1.103176; 1.095609; 1.093884; 1.082403; 1.049192; 1.006099; 0.962641; 0.913831; 0.859432; 0.813469; 0.775871; 0.734404; 0.695157; 0.662656; 0.620648; 0.578095; 0.528170; 0.473465; 0.442008; 0.419704; 0.401675; 0.387194; 0.373149; 0.365414; 0.363491; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1496.3; 09:02:44; (); (); (); (); (); (); (); (); 1.259667; 1.211557; 1.164157; 1.120472; 1.080102; 1.048405; 1.016721; 0.981907; 0.934475; 0.876606; 0.832206; 0.794351; 0.747474; 0.706278; 0.674070; 0.645611; 0.620292; 0.607708; 0.605599; 0.606237; 0.615921; 0.632764; 0.650913; 0.661510; 0.654045; 0.642617; 0.635316; 0.633670; 0.639412; 0.653568; 0.672321; 0.691803; 0.709042; 0.718739; 0.722333; 0.719988; 0.716788; 0.723074; 0.734731; 0.751668; 0.765774; 0.771159; 0.771306; 0.766540; 0.759018; 0.746265; 0.728129; 0.703328; 0.679157; 0.658663; 0.632383; 0.598872; 0.564231; 0.531950; 0.511670; 0.499897; 0.495606; 0.496778; 0.498341; 0.503744; 0.514846; 0.530148; 0.556003; 0.580662; 0.600676; 0.623661; 0.649184; 0.674240; 0.695080; 0.717542; 0.741053; 0.765166; 0.783576; 0.798695; 0.813025; 0.824358; 0.832182; 0.840910; 0.853583; 0.865254; 0.874517; 0.886317; 0.896373; 0.901088; 0.900639; 0.898500; 0.897150; 0.898915; 0.898648; 0.893795; 0.884078; 0.871109; 0.854847; 0.836741; 0.814810; 0.793796; 0.776330; 0.758098; 0.739042; 0.717632; 0.695744; 0.666160; 0.636835; 0.618349; 0.598373; 0.573874; 0.553012; 0.535525; 0.517051; 0.497220; 0.482996; 0.471861; 0.459916; 0.448958; 0.439767; 0.428550; 0.418072; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1499.7; 09:02:52; (); (); (); (); (); (); (); (); 1.162350; 1.117904; 1.070965; 1.032662; 0.998773; 0.964354; 0.927411; 0.876254; 0.825920; 0.776530; 0.719975; 0.668513; 0.620592; 0.574606; 0.535117; 0.497678; 0.465715; 0.443356; 0.431128; 0.427136; 0.425619; 0.425221; 0.429583; 0.437896; 0.446626; 0.453427; 0.457402; 0.464315; 0.475317; 0.491057; 0.509320; 0.521968; 0.529416; 0.534794; 0.544565; 0.558895; 0.574016; 0.587117; 0.596114; 0.607118; 0.627245; 0.652607; 0.671859; 0.682473; 0.691666; 0.702661; 0.713897; 0.721481; 0.722429; 0.715372; 0.703994; 0.691280; 0.682176; 0.676991; 0.664268; 0.641917; 0.623418; 0.608934; 0.594189; 0.582632; 0.572686; 0.561752; 0.551960; 0.548016; 0.552683; 0.562494; 0.574570; 0.586559; 0.597508; 0.613757; 0.629421; 0.641718; 0.661931; 0.692149; 0.720502; 0.747260; 0.779786; 0.807055; 0.823875; 0.833582; 0.840730; 0.844413; 0.843349; 0.842177; 0.839222; 0.835036; 0.829817; 0.810650; 0.781979; 0.750996; 0.718641; 0.688525; 0.664960; 0.646282; 0.625634; 0.604493; 0.581530; 0.560290; 0.539776; 0.516427; 0.492032; 0.473648; 0.465998; 0.461382; 0.454835; 0.446658; 0.438991; 0.431066; 0.419714; 0.409568; 0.404739; 0.400979; 0.400805; 0.403679; 0.406443; 0.404278; 0.399070; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1503.1; 09:03:01; (); (); (); (); (); (); (); (); 0.662979; 0.632682; 0.603962; 0.573979; 0.545287; 0.522613; 0.503966; 0.483292; 0.445609; 0.409443; 0.370856; 0.330913; 0.302703; 0.283290; 0.267325; 0.259262; 0.253251; 0.246184; 0.242956; 0.243479; 0.246003; 0.247893; 0.249935; 0.251889; 0.254632; 0.261096; 0.270000; 0.280661; 0.295294; 0.311524; 0.327287; 0.343311; 0.369105; 0.404807; 0.442180; 0.471966; 0.489018; 0.501636; 0.514198; 0.522712; 0.528299; 0.530512; 0.527050; 0.521711; 0.518748; 0.517878; 0.515987; 0.507866; 0.492544; 0.477657; 0.474530; 0.479987; 0.489204; 0.500736; 0.518061; 0.543231; 0.567869; 0.596192; 0.630848; 0.660154; 0.692287; 0.736224; 0.774744; 0.810785; 0.852202; 0.879794; 0.895767; 0.910620; 0.919403; 0.915644; 0.908305; 0.905014; 0.900750; 0.889589; 0.874406; 0.851710; 0.825168; 0.800796; 0.780530; 0.763971; 0.751905; 0.754050; 0.769243; 0.786005; 0.801308; 0.807502; 0.804726; 0.802623; 0.808553; 0.819501; 0.826756; 0.828077; 0.826922; 0.818719; 0.803346; 0.781246; 0.754102; 0.715711; 0.681326; 0.657714; 0.640461; 0.629980; 0.623767; 0.620494; 0.608881; 0.592837; 0.578859; 0.557318; 0.537922; 0.521679; 0.513254; 0.512869; 0.514282; 0.516509; 0.522140; 0.526690; 0.518172; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1506.5; 09:03:10; (); (); (); (); (); (); (); (); 0.928039; 0.875657; 0.831681; 0.802936; 0.774779; 0.751167; 0.731331; 0.705281; 0.665423; 0.611844; 0.559442; 0.514696; 0.476421; 0.450581; 0.436688; 0.428885; 0.426428; 0.425182; 0.428426; 0.443680; 0.465730; 0.479928; 0.489900; 0.500604; 0.515686; 0.535840; 0.556951; 0.577120; 0.593093; 0.603841; 0.612897; 0.622911; 0.628545; 0.625490; 0.618282; 0.611606; 0.610542; 0.623073; 0.644603; 0.661665; 0.673345; 0.678995; 0.683486; 0.689522; 0.694566; 0.697309; 0.703645; 0.711955; 0.715607; 0.714765; 0.712098; 0.708247; 0.698939; 0.687396; 0.676494; 0.665922; 0.667135; 0.675702; 0.683448; 0.687392; 0.690363; 0.694597; 0.704425; 0.719506; 0.741466; 0.761770; 0.778487; 0.801842; 0.828286; 0.859935; 0.896101; 0.923304; 0.947199; 0.971024; 0.996460; 1.022233; 1.040761; 1.050548; 1.057657; 1.068824; 1.081230; 1.090204; 1.093534; 1.091830; 1.081161; 1.064925; 1.044285; 1.021222; 1.003368; 0.984083; 0.961810; 0.936153; 0.906715; 0.877441; 0.839482; 0.799562; 0.762907; 0.717087; 0.674465; 0.637523; 0.601142; 0.567093; 0.538375; 0.506412; 0.468467; 0.435380; 0.413787; 0.398361; 0.385487; 0.376703; 0.373065; 0.367292; 0.359524; 0.350589; 0.342374; 0.335973; 0.331395; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1509.9; 09:03:18; (); (); (); (); (); (); (); (); 0.754976; 0.717746; 0.685527; 0.657802; 0.635504; 0.610289; 0.586147; 0.563350; 0.519733; 0.476339; 0.436905; 0.406502; 0.386085; 0.374633; 0.367394; 0.360084; 0.353741; 0.351480; 0.353622; 0.358872; 0.369761; 0.382017; 0.390086; 0.395064; 0.400235; 0.406360; 0.417705; 0.439424; 0.468639; 0.498424; 0.534895; 0.563363; 0.581585; 0.602959; 0.624503; 0.645757; 0.662422; 0.681257; 0.706271; 0.728615; 0.749659; 0.771301; 0.786777; 0.790020; 0.781589; 0.767990; 0.760069; 0.756793; 0.755584; 0.752871; 0.743711; 0.729731; 0.711967; 0.696500; 0.680063; 0.662775; 0.646270; 0.630923; 0.628010; 0.635482; 0.645378; 0.652693; 0.663595; 0.683390; 0.701341; 0.717450; 0.736846; 0.760222; 0.782607; 0.799618; 0.819687; 0.841858; 0.850870; 0.849075; 0.840525; 0.830620; 0.823874; 0.817288; 0.807705; 0.802587; 0.808267; 0.816695; 0.824708; 0.837600; 0.846255; 0.842144; 0.838500; 0.840398; 0.841071; 0.839419; 0.832148; 0.817649; 0.796552; 0.772612; 0.754938; 0.738336; 0.718736; 0.693145; 0.657699; 0.620814; 0.588154; 0.555672; 0.526263; 0.508615; 0.505998; 0.511042; 0.516708; 0.514997; 0.500317; 0.473504; 0.455916; 0.442604; 0.433870; 0.429354; 0.427144; 0.426373; 0.429281; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1513.3; 09:03:27; (); (); (); (); (); (); (); (); 1.166162; 1.068840; 0.984455; 0.922651; 0.872547; 0.833267; 0.802446; 0.760146; 0.670266; 0.577253; 0.509235; 0.438036; 0.375043; 0.332601; 0.310357; 0.301093; 0.296851; 0.295703; 0.294531; 0.292716; 0.294747; 0.300376; 0.308815; 0.322425; 0.338668; 0.352236; 0.362521; 0.370913; 0.376841; 0.377703; 0.375327; 0.373520; 0.375978; 0.380124; 0.384874; 0.392801; 0.400051; 0.405361; 0.410839; 0.416540; 0.423414; 0.432158; 0.440338; 0.449944; 0.463357; 0.476166; 0.486160; 0.490970; 0.492913; 0.496467; 0.500902; 0.504454; 0.503400; 0.497185; 0.489656; 0.481931; 0.476382; 0.473515; 0.473579; 0.479945; 0.493152; 0.513376; 0.544348; 0.576070; 0.612967; 0.655815; 0.708491; 0.775741; 0.845421; 0.900608; 0.949559; 1.005720; 1.052802; 1.101308; 1.145040; 1.182137; 1.216844; 1.250191; 1.267182; 1.263489; 1.246252; 1.216504; 1.179651; 1.143605; 1.105489; 1.074840; 1.046962; 1.019607; 0.988991; 0.954771; 0.924739; 0.886963; 0.847057; 0.814079; 0.783532; 0.755321; 0.729715; 0.710462; 0.698377; 0.695193; 0.697744; 0.699234; 0.693234; 0.677892; 0.658887; 0.638105; 0.619061; 0.602116; 0.583737; 0.571531; 0.570028; 0.570443; 0.569790; 0.557135; 0.528699; 0.492579; 0.465033; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
