Roll Number; 0
Recipe Name; FP 4576_570 GSM
Start Time; 2018-01-05; 08:38:29
File Name; D:\Mahlo\TR\180105083829FP 4576_570 GSM0_FMI2.txt

1116.4; 08:39:02; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 460.452050; 459.963620; 459.196001; 457.914770; 456.565320; 455.426157; 454.242796; 452.952832; 451.655060; 450.342894; 449.307919; 448.111176; 446.774513; 445.729405; 445.125371; 444.736779; 444.434643; 444.687456; 445.813954; 446.966439; 448.075056; 449.904352; 452.122062; 453.422546; 453.856587; 453.996658; 454.399735; 454.754055; 454.900742; 455.185801; 455.269486; 455.481321; 455.874413; 456.225157; 456.354380; 456.499934; 456.037432; 455.349445; 455.519617; 456.334949; 456.946224; 457.451820; 457.554340; 457.011312; 456.262320; 455.755323; 455.121070; 453.994542; 453.051418; 452.588886; 452.006310; 451.568991; 451.529175; 450.674713; 449.679464; 448.953539; 447.842717; 447.199583; 447.223336; 447.123736; 446.929395; 446.805835; 446.972132; 446.902722; 446.263999; 445.663422; 445.137799; 444.825768; 444.860637; 444.707215; 444.204509; 443.765938; 443.322659; 442.977607; 442.783952; 442.493379; 442.432314; 442.245007; 442.023575; 442.185551; 442.485303; 442.552298; 442.747653; 442.721009; 442.606121; 442.683190; 443.184286; 443.757564; 444.123834; 444.591254; 444.759578; 444.524914; 444.213003; 444.084406; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1465.6; 09:01:26; (); (); (); (); (); (); (); 292.864203; 291.551143; 289.866298; 288.162798; 286.786765; 285.493881; 284.131229; 282.609582; 281.395525; 280.351341; 279.233336; 277.804732; 275.723577; 273.638248; 272.562921; 272.196889; 271.580011; 271.012902; 270.691276; 270.612657; 271.039307; 271.495730; 272.221446; 272.673339; 272.741199; 272.653222; 273.025930; 274.102479; 275.008947; 275.258720; 275.629133; 276.345789; 277.608007; 278.199792; 278.306097; 278.254330; 278.392166; 278.311372; 278.710306; 279.462427; 280.308425; 281.182289; 282.070637; 282.860219; 284.154207; 285.300970; 285.903156; 286.011726; 287.347168; 289.000154; 290.125400; 291.017234; 292.330414; 293.167263; 293.511957; 293.405414; 293.236583; 293.606490; 294.242471; 294.657260; 295.186996; 296.365738; 297.666609; 297.868282; 297.704667; 297.899604; 298.299164; 298.164487; 297.500491; 297.476470; 298.373938; 299.686044; 300.878704; 301.796764; 302.819401; 303.973347; 304.513812; 304.651886; 305.471241; 306.510538; 307.549536; 308.521420; 309.190184; 310.289860; 310.967535; 310.677320; 310.204715; 309.566557; 308.983207; 308.168530; 307.194531; 306.001723; 305.123061; 304.646134; 303.757459; 302.517027; 301.633358; 300.848961; 299.910665; 299.363285; 298.609585; 297.319233; 296.854883; 296.084017; 295.038134; 294.260383; 293.773025; 292.563200; 290.611237; 288.963497; 287.868947; 287.437111; 287.179768; 286.296576; 285.426140; 285.211653; 284.668535; 283.246577; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1469.0; 09:01:35; (); (); (); (); (); (); (); 292.864203; 276.501089; 276.558667; 276.548982; 276.483983; 276.167125; 275.923908; 275.897473; 275.833309; 276.109457; 276.483238; 276.273996; 275.844187; 275.466025; 275.121540; 274.718523; 274.113834; 273.542732; 273.357004; 273.565322; 274.129510; 274.534822; 274.269342; 274.298489; 274.421751; 274.746597; 275.896698; 276.939601; 277.590752; 277.930409; 278.590620; 279.886872; 281.314045; 282.255203; 283.149004; 283.738822; 284.539044; 285.468698; 285.611957; 285.512090; 284.933239; 283.850163; 283.079922; 282.483816; 282.154739; 281.807929; 281.043679; 280.510187; 279.656321; 278.568655; 278.147012; 277.259588; 276.697278; 276.945561; 277.812541; 279.337496; 281.281233; 283.077121; 284.801126; 286.184967; 287.243485; 288.407981; 288.884103; 289.920390; 291.064858; 292.234778; 293.775350; 295.129955; 295.985669; 297.002763; 297.335804; 297.445089; 297.643811; 297.853619; 298.337042; 299.037486; 299.955040; 301.318973; 303.171068; 304.973364; 305.938691; 306.963712; 308.537155; 309.183627; 309.263378; 309.214771; 309.528023; 309.806645; 309.852749; 309.926301; 309.208691; 308.469057; 307.644427; 306.049407; 303.744763; 301.853687; 299.746364; 297.723562; 296.298712; 295.209557; 294.626713; 293.978542; 293.685526; 293.277502; 292.239845; 291.258126; 289.525211; 287.944376; 286.924273; 285.832316; 284.864426; 284.468144; 284.254134; 283.866853; 283.137411; 282.077461; 280.474633; 277.957410; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1472.4; 09:01:43; (); (); (); (); (); (); (); 277.423352; 277.637690; 278.236985; 277.800024; 276.635081; 275.007904; 273.883134; 273.196608; 273.047864; 273.401439; 273.713470; 274.071276; 274.054378; 273.806870; 273.473948; 272.670358; 271.692365; 271.432459; 272.183925; 273.035407; 274.286091; 275.718659; 276.901662; 277.285635; 277.650446; 278.025329; 278.133452; 278.990477; 279.866785; 280.677438; 281.764477; 282.539099; 282.937080; 283.219278; 283.687025; 284.265339; 285.124570; 285.657346; 285.782188; 285.435587; 285.183579; 285.089850; 284.580201; 284.224838; 284.300119; 284.564763; 284.681439; 285.548210; 286.502957; 286.894411; 286.887527; 286.584944; 286.503702; 286.325574; 286.176175; 286.397666; 286.795497; 287.295461; 288.202196; 289.495617; 290.815741; 291.675419; 291.992009; 292.329282; 293.127358; 293.983847; 294.640750; 295.497537; 296.835124; 298.487216; 299.953789; 300.896108; 301.188260; 300.920546; 299.909115; 299.449980; 299.548894; 299.359113; 299.323171; 300.047040; 300.601691; 301.089585; 301.692724; 302.044749; 301.245183; 299.895406; 298.789084; 297.820449; 296.773046; 295.666307; 294.687063; 293.281436; 291.581511; 289.528310; 287.334681; 285.571188; 283.582449; 281.919062; 280.570298; 280.067682; 280.037671; 280.093610; 280.081630; 280.523688; 281.053722; 280.872554; 281.059980; 281.425029; 281.495839; 281.408578; 281.119704; 281.274438; 281.300366; 281.202883; 280.893356; 280.408502; 279.906839; 279.718399; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1475.8; 09:01:52; (); (); (); (); (); (); (); 276.916236; 277.135789; 277.033448; 276.994079; 276.882142; 276.353657; 275.446862; 274.691075; 274.045795; 273.635447; 273.010612; 272.696793; 272.277743; 271.811873; 271.876991; 271.475822; 270.959765; 270.903528; 271.017551; 270.897180; 271.489263; 273.010463; 274.631768; 276.604921; 277.871847; 278.819621; 279.532850; 280.381531; 281.622380; 282.730699; 284.286201; 286.331862; 287.679344; 288.813353; 289.766014; 289.935678; 290.325940; 290.589452; 289.924711; 289.080948; 288.374841; 288.070887; 287.502021; 286.709428; 285.719246; 284.660757; 283.450007; 282.211095; 281.424433; 281.206459; 280.998498; 280.224383; 279.639721; 279.769868; 280.416876; 281.396925; 282.696038; 284.389853; 285.971940; 287.589580; 288.939387; 289.951563; 290.434510; 290.728658; 291.278392; 292.502820; 293.582290; 294.230968; 294.838578; 295.115143; 294.963300; 294.571787; 294.789076; 295.377761; 295.143247; 295.067489; 295.417279; 296.150237; 297.037274; 297.580808; 297.684163; 297.863930; 298.384428; 298.744768; 299.151450; 299.348831; 299.751133; 299.509525; 298.671991; 298.090607; 297.336489; 296.343386; 294.728458; 292.815894; 291.198850; 290.314466; 289.609015; 288.521051; 286.823392; 285.157502; 283.762664; 282.346755; 281.052321; 280.329496; 279.771179; 279.261708; 278.801233; 278.624713; 278.654665; 278.180689; 277.166724; 276.494592; 276.132703; 276.298225; 276.411206; 276.504636; 276.162505; 275.282055; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1479.2; 09:02:01; (); (); (); (); (); (); (); (); 286.832958; 282.614559; 280.592442; 279.431492; 277.860433; 276.695222; 275.615603; 273.802578; 271.846682; 270.738751; 269.478053; 267.781317; 266.083539; 265.383661; 264.993519; 265.420437; 265.897304; 266.093552; 266.886592; 268.269569; 269.424558; 270.656228; 271.260083; 271.316737; 271.297574; 271.460354; 272.031218; 273.306578; 274.377167; 275.591880; 276.815504; 277.395278; 277.123719; 275.958061; 274.901211; 274.359256; 273.752183; 273.472816; 273.926795; 274.356037; 275.182456; 275.787503; 276.090294; 276.633084; 277.204067; 278.234690; 279.712528; 281.944573; 284.720331; 286.785901; 288.498193; 290.224731; 291.645914; 292.195469; 292.498469; 292.253852; 291.814834; 291.860044; 292.071134; 292.151749; 292.327642; 292.323619; 292.181641; 292.111993; 292.555362; 292.825222; 293.256462; 294.152200; 295.262754; 296.463937; 297.833264; 298.933089; 299.559534; 300.465465; 301.276386; 302.021176; 302.384913; 302.057385; 301.250368; 300.673753; 300.638944; 300.553113; 300.191432; 299.482048; 298.594445; 297.925234; 297.227174; 296.237081; 294.894010; 294.013083; 293.406993; 293.215930; 292.991817; 292.694449; 292.447299; 292.411804; 292.604268; 292.602360; 292.562991; 292.156368; 292.081565; 292.209953; 292.391241; 292.365730; 291.754216; 291.226387; 290.565014; 289.718747; 288.864434; 288.117886; 287.309349; 286.335558; 285.505831; 284.998804; 284.617692; 283.663124; 283.045352; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1482.6; 09:02:09; (); (); (); (); (); (); (); (); 282.143772; 280.134290; 279.762924; 280.065030; 280.244380; 280.403197; 280.398041; 280.455261; 280.476451; 279.778391; 279.084682; 277.884632; 276.078016; 275.009781; 274.512291; 274.582893; 274.650365; 273.821712; 272.405714; 271.099687; 270.137250; 269.673020; 269.685030; 269.862503; 271.194309; 273.104578; 275.041252; 276.919693; 279.093653; 281.010032; 282.389253; 283.434719; 284.327924; 285.016477; 285.970837; 287.041128; 287.579089; 287.064791; 286.060542; 284.739465; 283.413261; 282.212168; 281.666309; 281.315267; 280.868173; 280.825138; 281.205237; 281.583846; 282.257348; 282.563686; 282.669544; 283.026695; 283.412814; 283.657581; 284.026206; 284.535855; 285.484314; 286.421001; 287.565500; 289.001167; 289.928705; 290.446609; 291.365325; 292.241156; 292.955458; 293.610305; 294.549108; 296.398312; 298.188239; 299.394220; 300.603032; 301.423520; 301.435322; 301.105410; 300.487071; 300.027341; 300.039321; 299.975216; 300.001651; 300.279140; 300.640792; 300.004572; 298.983663; 298.311532; 297.724158; 297.060490; 296.278089; 295.417428; 295.082748; 295.363277; 295.883566; 296.190232; 295.689523; 294.584721; 293.085903; 292.174935; 292.092532; 292.340010; 291.734874; 290.993840; 290.347159; 289.943308; 290.048182; 289.878994; 289.501548; 288.870156; 288.123578; 287.879139; 287.608892; 287.179083; 286.794335; 286.164045; 285.286337; 285.246640; 285.466850; 285.845488; 285.401076; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1486.0; 09:02:18; (); (); (); (); (); (); (); (); 305.711806; 304.104209; 302.420229; 301.162273; 299.591571; 298.577219; 297.067374; 295.662612; 294.239938; 292.202652; 288.841277; 285.288095; 283.197284; 281.314999; 279.472917; 278.285593; 278.347194; 278.071195; 277.741581; 277.348399; 276.933968; 277.205616; 277.170062; 277.350515; 278.171122; 279.542089; 280.939341; 281.935096; 282.685488; 283.018053; 282.897174; 282.095462; 281.682491; 281.369001; 281.468838; 281.781226; 282.332987; 282.914460; 283.111513; 283.147693; 282.622367; 282.194972; 282.259047; 282.733560; 284.248173; 285.547614; 286.317766; 286.815912; 287.443787; 287.828535; 288.012922; 288.454056; 289.039433; 289.503753; 290.109515; 291.082382; 292.092413; 292.941153; 293.512821; 293.499738; 293.398201; 294.032812; 295.179427; 295.822799; 296.563983; 297.380567; 297.954410; 298.760295; 299.263954; 299.308598; 299.467564; 299.417377; 299.375325; 299.584478; 299.807757; 299.851805; 299.249649; 298.581928; 298.321724; 298.521131; 298.860759; 299.012929; 298.580915; 298.081368; 297.575027; 296.599448; 295.530260; 294.770569; 293.834060; 292.955816; 292.397380; 291.679263; 291.321337; 290.895104; 290.009856; 289.045542; 288.339794; 288.190991; 288.358361; 288.325042; 288.467288; 288.797647; 289.327234; 289.898843; 290.067941; 290.261477; 290.641636; 290.407628; 289.778978; 289.193004; 289.106369; 288.888603; 288.571626; 288.233340; 288.145721; 287.818849; 287.250668; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1489.4; 09:02:27; (); (); (); (); (); (); (); (); 277.546644; 276.710957; 276.668012; 276.829004; 276.819050; 276.724666; 276.952624; 277.517229; 277.112365; 276.709467; 275.908828; 274.848282; 274.646938; 275.175422; 276.139259; 277.001083; 277.382284; 276.825130; 276.126623; 275.886327; 276.080012; 275.901049; 275.383860; 275.188088; 275.151312; 275.097579; 275.258720; 275.589168; 275.936484; 275.981426; 275.962710; 276.231408; 276.991427; 277.677804; 278.356344; 278.820902; 279.095173; 279.546291; 280.299604; 280.936897; 281.458199; 281.351596; 281.267285; 281.338066; 281.790227; 282.499224; 283.081830; 283.436358; 283.461988; 283.400327; 282.987833; 282.582402; 282.535523; 283.102363; 284.075528; 285.547614; 287.657201; 289.535612; 290.918946; 291.790843; 292.447358; 293.036401; 294.078469; 295.257330; 296.385169; 297.539502; 299.258202; 300.507516; 301.225722; 301.447511; 301.751405; 302.173018; 302.709162; 303.467900; 303.812027; 303.920150; 304.162174; 305.238098; 306.777149; 307.788491; 308.591634; 308.329165; 307.454258; 306.428283; 305.522352; 304.376543; 303.278834; 302.129298; 300.558895; 299.046814; 297.601074; 296.168745; 294.182748; 291.534454; 289.191872; 287.951201; 286.903381; 285.916775; 284.814209; 284.042448; 283.582091; 282.650709; 281.794459; 281.376928; 280.800104; 280.180037; 279.597461; 279.205203; 278.943002; 278.246254; 277.588904; 277.351499; 277.136266; 277.076423; 276.554942; 275.439858; 274.963379; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1492.9; 09:02:35; (); (); (); (); (); (); (); (); 285.587668; 282.414317; 279.590786; 277.705371; 275.522411; 273.879677; 273.002476; 272.033364; 269.593745; 266.878188; 264.241576; 261.971086; 260.327548; 259.326875; 258.635640; 258.200824; 257.901281; 257.834673; 258.068472; 258.904636; 259.513825; 259.826332; 260.696352; 262.918174; 264.711678; 266.588867; 268.348187; 269.963086; 271.194845; 271.891832; 272.553056; 273.671448; 275.010943; 275.655568; 276.112139; 276.649028; 277.805179; 278.360665; 277.911693; 277.260154; 277.057499; 277.269274; 277.959347; 279.482156; 281.751335; 284.278542; 286.718607; 288.390011; 290.043235; 291.528881; 292.995930; 294.112235; 295.291722; 296.479106; 297.102273; 297.192365; 296.949536; 296.759307; 296.907514; 296.793908; 295.832127; 295.063555; 294.688612; 294.515193; 294.064432; 293.766528; 293.771029; 293.416768; 293.179870; 293.625146; 294.022858; 294.322252; 294.746250; 295.209557; 296.087533; 297.361344; 298.174322; 298.758894; 299.106747; 299.690008; 300.144523; 300.276399; 300.959587; 301.419884; 301.189214; 301.037043; 300.474912; 299.939901; 299.011350; 297.523081; 296.490192; 295.463204; 294.622511; 294.264823; 293.626964; 292.997688; 292.538375; 291.266382; 290.669322; 290.300488; 290.106088; 290.125459; 289.864451; 289.602429; 288.938105; 287.683576; 286.547780; 285.644978; 284.707874; 283.859432; 283.237308; 282.546222; 282.185584; 281.597286; 281.168759; 280.582666; 279.892981; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1496.3; 09:02:44; (); (); (); (); (); (); (); (); 285.212457; 284.103960; 282.617807; 282.168597; 281.811923; 281.774759; 281.776488; 281.464219; 280.932277; 280.242503; 279.535949; 278.978974; 278.428346; 278.115422; 277.259976; 276.443601; 275.758833; 275.595486; 275.213182; 275.047570; 274.541885; 274.078995; 273.830593; 273.451120; 273.152858; 273.386657; 273.720950; 274.118602; 274.595320; 275.537670; 276.898235; 278.302938; 279.829144; 281.069309; 281.787902; 282.827377; 284.331858; 285.232574; 285.540432; 285.853863; 286.116034; 286.657423; 287.011176; 286.821634; 286.206305; 285.217166; 284.618616; 284.021854; 283.468038; 282.916576; 281.761676; 280.736327; 280.152649; 280.324817; 281.302035; 282.329440; 283.244371; 284.060836; 285.444349; 286.689609; 287.439167; 287.825942; 288.016349; 288.512826; 289.450705; 290.324360; 290.941745; 291.378707; 291.668504; 291.542202; 291.245043; 291.559875; 291.735947; 291.522354; 291.892707; 292.700380; 293.603450; 294.622630; 295.638531; 296.209842; 297.303289; 299.042195; 300.533772; 301.488340; 302.148521; 302.149326; 301.028430; 300.198138; 299.385667; 298.725575; 298.302084; 297.623068; 296.762347; 295.908868; 295.119762; 293.826044; 292.450756; 291.297436; 289.970726; 288.006157; 286.674708; 286.060750; 285.721511; 285.365164; 284.495056; 282.718778; 281.387836; 280.344456; 279.138207; 277.607441; 276.707560; 275.959343; 274.870098; 274.550855; 274.491191; 274.414986; 273.752183; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1499.7; 09:02:52; (); (); (); (); (); (); (); (); 287.471503; 286.706418; 285.458088; 284.119934; 283.492506; 282.876670; 282.214224; 281.190693; 279.940099; 278.615832; 277.515829; 276.329607; 275.033593; 273.842573; 272.923440; 272.202343; 271.664023; 271.481156; 271.397024; 271.087110; 271.378994; 271.647871; 272.271872; 272.917002; 273.169756; 273.478895; 274.324507; 275.052577; 275.707573; 276.559830; 277.252734; 277.898312; 278.462619; 279.068381; 279.828489; 279.980689; 280.226797; 281.020045; 281.695366; 282.524884; 283.332407; 284.044951; 285.049587; 285.760850; 286.216110; 286.653072; 286.938369; 287.428588; 288.296461; 288.978130; 289.877921; 290.741444; 291.375011; 292.259067; 292.681038; 292.080104; 291.219115; 290.769726; 290.580988; 291.118652; 292.056173; 292.670876; 292.674631; 292.471796; 292.069316; 291.345775; 289.876163; 288.505137; 287.064254; 285.655290; 285.150737; 284.916043; 284.544438; 284.359872; 283.507347; 282.652587; 281.991720; 281.906575; 281.897962; 282.146186; 283.181369; 284.765214; 286.155373; 287.233651; 288.262248; 288.872480; 289.683610; 290.257215; 290.566474; 291.011333; 291.345656; 291.564107; 291.492492; 291.502118; 290.800273; 289.967000; 289.063126; 288.173884; 287.406951; 286.823362; 285.972685; 285.066277; 284.160614; 283.417314; 282.554328; 281.541675; 280.348867; 279.614598; 279.005796; 278.779358; 278.382093; 277.767718; 277.392089; 277.384192; 277.311236; 277.455628; 277.420193; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1503.1; 09:03:01; (); (); (); (); (); (); (); (); 257.143676; 257.377714; 257.181704; 256.702781; 256.179720; 255.742431; 255.500764; 255.946696; 255.776376; 255.376726; 255.077720; 254.507601; 254.576564; 255.150855; 255.278975; 255.161643; 254.998356; 255.391836; 255.847603; 257.174611; 259.382427; 260.659486; 261.219949; 262.149692; 263.594776; 265.144646; 266.714662; 268.141836; 269.384056; 270.575017; 271.206141; 271.732628; 272.041947; 272.273898; 271.872759; 271.054715; 270.952016; 271.168232; 271.325588; 271.632940; 272.417516; 273.310363; 274.006546; 274.634987; 275.097847; 276.088208; 276.969194; 277.786046; 278.757364; 279.997647; 280.571222; 280.640811; 280.523419; 281.028599; 281.603336; 282.238573; 282.815903; 283.545613; 284.347475; 284.944922; 285.622150; 286.471814; 287.261933; 287.907302; 287.972093; 288.123310; 288.936734; 290.065527; 290.602744; 290.354967; 289.883107; 289.700806; 289.557338; 290.010750; 290.832728; 291.043818; 291.371405; 291.901201; 292.352200; 293.262959; 294.766814; 296.112925; 296.857893; 297.004998; 297.188729; 297.186524; 296.937853; 296.988487; 296.781540; 296.200931; 295.741975; 294.819802; 294.340134; 294.330925; 294.020474; 292.790711; 291.328609; 289.707005; 288.756371; 287.829578; 287.061363; 286.231071; 285.194606; 284.630954; 283.780277; 283.086270; 282.529652; 281.074852; 279.409379; 278.182268; 277.533531; 277.194470; 276.894957; 276.453555; 276.417941; 276.172072; 275.866717; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1506.5; 09:03:10; (); (); (); (); (); (); (); (); 277.054489; 276.573241; 274.513036; 272.706419; 271.351844; 270.158023; 269.095778; 268.476397; 267.534345; 266.415894; 265.347421; 264.005184; 262.461573; 261.049151; 259.789437; 258.794814; 258.757472; 259.057015; 259.487957; 260.020465; 261.173666; 262.422293; 263.499826; 264.766455; 265.335858; 265.784979; 266.550273; 267.770857; 269.553423; 270.692021; 271.134377; 272.047520; 273.404151; 274.607688; 275.556505; 276.107609; 276.695698; 277.236134; 277.705669; 278.333157; 278.657377; 278.759748; 278.501362; 278.554887; 279.224038; 279.832423; 279.961914; 280.269921; 280.437499; 280.299574; 280.572504; 280.879647; 281.236410; 281.611443; 281.972408; 282.741457; 283.616483; 284.392476; 285.066009; 285.712600; 286.631525; 287.646800; 288.522005; 289.435267; 290.738553; 291.184872; 291.610122; 292.567164; 293.619603; 294.700652; 295.541942; 296.040058; 296.959221; 298.156619; 298.991293; 299.177051; 299.340516; 299.625814; 299.873173; 300.616592; 301.934153; 303.355783; 303.910792; 304.530561; 304.621220; 304.836184; 304.933786; 304.616898; 303.591669; 302.586734; 302.063495; 301.573664; 301.002115; 300.398350; 299.229801; 297.616303; 295.802683; 293.551832; 291.590929; 290.254563; 289.159417; 288.382083; 287.490845; 286.871970; 286.085755; 285.201132; 284.051865; 282.575339; 281.416148; 280.646145; 280.248046; 279.749006; 279.461414; 279.223084; 278.942615; 278.254062; 277.681112; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1509.9; 09:03:18; (); (); (); (); (); (); (); (); 269.685060; 269.262761; 268.551052; 267.532349; 266.703188; 266.232789; 266.409993; 266.355366; 265.299290; 264.662981; 264.863491; 265.713364; 266.578257; 267.141312; 267.084509; 266.842127; 266.842067; 267.114639; 268.317491; 270.109951; 271.578699; 272.573590; 273.798943; 275.480032; 277.113885; 278.194875; 279.034555; 279.987246; 280.713797; 281.793952; 283.773154; 285.560608; 286.728919; 287.138820; 287.229061; 287.489474; 287.733048; 287.599742; 287.230581; 286.160976; 285.076380; 284.558535; 284.467667; 284.593821; 284.345418; 283.276320; 282.527059; 282.275438; 282.455146; 282.580256; 282.352716; 281.921506; 281.577498; 281.731337; 282.174945; 282.796055; 283.267260; 283.608973; 283.704549; 284.165025; 285.122931; 285.647899; 286.333472; 286.900997; 287.018210; 286.740452; 286.481351; 286.370635; 286.559820; 286.616117; 286.484450; 286.429644; 286.736816; 287.629336; 288.678914; 289.557695; 290.081859; 290.333509; 290.912867; 292.363465; 294.394970; 295.918345; 296.575099; 296.823412; 297.042817; 296.871334; 296.537429; 295.849979; 294.613093; 292.898953; 290.791005; 289.223313; 288.256109; 286.844224; 285.009652; 283.296287; 282.432348; 282.209665; 282.050282; 281.995505; 282.097846; 281.527162; 281.156212; 280.898929; 280.624926; 280.713081; 281.016409; 281.124055; 281.009853; 280.716509; 280.626833; 280.371606; 279.934883; 279.400378; 278.791755; 278.323561; 278.581738; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1513.3; 09:03:27; (); (); (); (); (); (); (); (); 292.156428; 289.871305; 288.257092; 286.379397; 284.608334; 283.393651; 282.399148; 280.840844; 277.363062; 274.594843; 272.517323; 270.538867; 268.558174; 266.745687; 265.712827; 264.904082; 263.962984; 263.193220; 262.956262; 262.812376; 262.635201; 262.977093; 263.519526; 264.109790; 264.687866; 265.121877; 265.615195; 266.102195; 266.743958; 267.436117; 268.219471; 268.954039; 269.860595; 270.768285; 271.578372; 272.135228; 272.027493; 271.896988; 272.177368; 272.517830; 272.882134; 273.488075; 274.532974; 275.811911; 277.313918; 278.296322; 279.064596; 279.595912; 279.414743; 279.324025; 279.494405; 280.289680; 281.175405; 281.811327; 281.938910; 281.735659; 281.079262; 280.431062; 279.870629; 279.227823; 279.109687; 279.240131; 279.899418; 280.713737; 281.339943; 281.355351; 281.062365; 281.156510; 281.782717; 282.667160; 283.739865; 285.456210; 287.431180; 289.443940; 291.331649; 292.324781; 293.040097; 293.639034; 294.715166; 296.089202; 297.894686; 300.118357; 302.013487; 303.388149; 304.478943; 304.916143; 304.677993; 303.848058; 303.877473; 304.053992; 304.561824; 305.094838; 305.321336; 304.458916; 303.348601; 302.130222; 300.061613; 298.002511; 296.603978; 295.376450; 294.102192; 293.313503; 292.757273; 291.385025; 290.023774; 288.364261; 287.336916; 287.075073; 287.372261; 287.390590; 287.252605; 287.418574; 287.513196; 287.693739; 288.311571; 289.092302; 289.641440; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1516.7; 09:03:35; (); (); (); (); (); (); (); (); 278.327286; 277.705133; 276.831985; 276.327372; 275.481194; 274.724931; 273.933858; 273.245573; 271.924466; 270.803094; 269.933581; 268.631399; 267.677337; 267.109156; 265.945435; 264.453322; 263.537228; 262.865037; 262.134254; 261.732221; 261.578560; 261.554897; 260.952830; 260.875791; 261.086285; 261.769116; 262.761205; 264.012843; 265.550286; 267.637372; 269.619584; 270.966172; 272.340506; 273.719281; 274.650276; 275.302500; 276.257247; 277.395368; 278.069228; 278.441131; 278.277040; 278.163761; 278.172314; 278.097600; 277.967006; 277.856797; 278.041184; 278.662980; 279.260159; 279.842287; 280.647635; 281.190246; 281.196237; 281.639427; 282.628506; 283.792078; 284.970582; 285.729438; 286.534309; 287.627101; 288.414747; 288.501173; 288.544923; 288.482368; 288.731247; 289.313912; 290.113539; 290.873915; 291.352749; 291.590035; 291.646361; 291.969806; 292.383671; 292.800933; 292.997301; 293.274969; 293.922305; 294.805795; 296.056777; 296.320111; 296.292722; 296.788841; 297.393411; 297.185391; 296.835214; 296.268493; 295.392096; 294.339985; 293.020993; 292.231768; 291.561306; 290.545166; 289.373070; 288.227856; 287.224263; 286.453128; 285.803825; 285.316497; 285.397708; 285.540283; 285.352498; 285.080194; 284.757078; 284.780294; 284.428298; 283.877283; 283.167303; 282.392383; 281.742603; 281.383008; 280.922145; 280.177236; 279.412836; 278.523952; 277.522475; 276.772827; 276.452452; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
1520.1; 09:03:44; (); (); (); (); (); (); (); 282.065868; 282.322824; 281.030357; 279.502749; 277.879894; 276.251435; 275.376499; 274.922550; 274.515569; 273.558617; 272.536606; 271.920800; 271.101087; 269.654363; 267.987251; 266.490340; 265.504807; 265.175760; 265.165329; 265.344739; 265.779436; 266.222090; 266.490191; 267.096370; 267.856836; 269.247234; 270.466328; 271.556765; 272.427022; 273.178071; 274.201423; 275.338531; 276.339769; 277.431250; 278.705955; 279.983252; 280.874729; 281.477541; 281.685740; 281.962007; 281.735569; 281.346381; 281.088203; 281.252444; 281.925440; 282.967895; 283.574641; 284.100860; 284.620583; 285.153061; 285.589516; 286.406517; 287.245482; 287.590832; 287.860274; 288.286716; 288.661361; 288.802624; 288.848907; 288.820803; 288.475513; 288.761884; 289.533436; 290.112555; 290.114343; 289.606363; 288.822055; 288.072348; 288.146287; 288.342506; 288.163215; 288.163841; 288.417637; 288.727432; 288.711369; 288.145810; 287.452340; 287.001491; 287.001401; 287.929893; 289.780349; 291.028291; 291.911781; 292.619824; 293.250144; 293.483764; 293.389440; 292.973518; 292.592853; 292.705774; 292.853653; 292.445868; 291.628063; 290.704072; 289.471924; 287.269056; 285.806865; 284.906387; 284.052044; 283.325195; 283.122540; 282.976598; 282.799453; 282.558382; 282.168508; 281.991661; 282.086551; 282.180965; 282.030702; 281.755239; 281.592816; 281.558484; 281.224996; 281.027973; 280.862480; 280.526072; 280.485213; 280.555218; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
