Roll Number; 0
Recipe Name; B_R_B
Start Time; 2017-12-14; 09:53:50
File Name; D:\Mahlo\TR\171214095350B_R_B0_XMF2.txt

203.2; 09:54:23; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.751338; 1.752434; 1.752424; 1.751928; 1.752920; 1.755824; 1.757469; 1.757782; 1.760578; 1.764214; 1.767172; 1.769904; 1.773882; 1.778981; 1.783306; 1.786172; 1.788506; 1.791831; 1.794968; 1.795965; 1.794687; 1.795661; 1.799945; 1.803324; 1.806234; 1.811243; 1.814993; 1.816544; 1.819629; 1.824472; 1.828548; 1.832126; 1.835097; 1.839024; 1.845998; 1.855198; 1.862670; 1.866146; 1.868805; 1.871519; 1.873018; 1.875539; 1.877683; 1.878153; 1.879798; 1.883429; 1.888776; 1.894050; 1.896023; 1.895927; 1.895842; 1.894122; 1.892537; 1.893019; 1.895098; 1.895653; 1.894913; 1.893006; 1.890399; 1.888734; 1.887435; 1.887001; 1.888054; 1.890164; 1.890597; 1.889423; 1.890953; 1.894874; 1.895133; 1.894273; 1.894085; 1.895594; 1.899635; 1.903100; 1.905702; 1.909559; 1.911170; 1.910389; 1.910247; 1.911402; 1.913000; 1.913895; 1.913579; 1.914174; 1.916059; 1.919579; 1.922564; 1.923848; 1.924952; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
618.9; 10:18:29; (); (); (); (); (); (); (); 1.701293; 1.700890; 1.700680; 1.700443; 1.700236; 1.700193; 1.700842; 1.701388; 1.701627; 1.701723; 1.702034; 1.702125; 1.701082; 1.699989; 1.699280; 1.699216; 1.699609; 1.699925; 1.700679; 1.701246; 1.701574; 1.701239; 1.702022; 1.704440; 1.708679; 1.712404; 1.715907; 1.718490; 1.720530; 1.722966; 1.726686; 1.731199; 1.733148; 1.733522; 1.735225; 1.736806; 1.738238; 1.738942; 1.738328; 1.736006; 1.732904; 1.730273; 1.728975; 1.727251; 1.725028; 1.720214; 1.715154; 1.713615; 1.713277; 1.711542; 1.710754; 1.710499; 1.710549; 1.710771; 1.711498; 1.712156; 1.713189; 1.715895; 1.719709; 1.722893; 1.725376; 1.728229; 1.731367; 1.733722; 1.735063; 1.734792; 1.733133; 1.730668; 1.728297; 1.725981; 1.723577; 1.720434; 1.715957; 1.711093; 1.708214; 1.706146; 1.702417; 1.697167; 1.693183; 1.690099; 1.687967; 1.687171; 1.686039; 1.684466; 1.682724; 1.681460; 1.680585; 1.680160; 1.679780; 1.678962; 1.678204; 1.677887; 1.677391; 1.677093; 1.677340; 1.677668; 1.677665; 1.678224; 1.679225; 1.680369; 1.681341; 1.681563; 1.682354; 1.685297; 1.688346; 1.689334; 1.691052; 1.692870; 1.693951; 1.695005; 1.695858; 1.696759; 1.697972; 1.699043; 1.700123; 1.701710; 1.704306; 1.705717; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
621.4; 10:18:37; (); (); (); (); (); (); (); 1.690971; 1.691297; 1.692013; 1.692313; 1.692686; 1.693136; 1.693358; 1.693409; 1.693103; 1.693160; 1.693129; 1.692965; 1.692948; 1.692527; 1.691836; 1.690920; 1.689545; 1.687912; 1.686742; 1.685472; 1.684082; 1.682840; 1.681492; 1.680002; 1.677977; 1.676234; 1.674892; 1.673807; 1.673306; 1.673461; 1.674066; 1.675184; 1.676724; 1.678068; 1.679330; 1.680434; 1.681630; 1.683532; 1.686779; 1.690605; 1.694536; 1.698165; 1.700984; 1.703228; 1.705129; 1.707292; 1.707698; 1.707830; 1.708397; 1.708663; 1.708339; 1.707271; 1.705680; 1.703199; 1.700121; 1.698150; 1.696370; 1.694068; 1.692124; 1.690242; 1.687121; 1.684906; 1.682791; 1.681104; 1.681112; 1.682516; 1.683619; 1.684537; 1.685762; 1.686377; 1.686488; 1.686791; 1.687373; 1.688546; 1.689782; 1.690583; 1.691499; 1.692862; 1.693181; 1.692556; 1.691172; 1.691064; 1.691637; 1.692694; 1.694700; 1.696982; 1.698217; 1.699043; 1.699350; 1.699729; 1.701585; 1.704646; 1.708778; 1.712724; 1.715141; 1.717539; 1.720041; 1.721481; 1.723034; 1.723464; 1.722446; 1.721737; 1.720581; 1.720160; 1.721057; 1.722663; 1.724755; 1.726277; 1.728175; 1.730004; 1.731675; 1.733752; 1.734263; 1.734353; 1.735016; 1.737303; 1.744108; 1.752972; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
623.9; 10:18:46; (); (); (); (); (); (); (); 1.663825; 1.663595; 1.663963; 1.664607; 1.665109; 1.665471; 1.665896; 1.666723; 1.667917; 1.668560; 1.668932; 1.669204; 1.669923; 1.671554; 1.673542; 1.675898; 1.677790; 1.679366; 1.681085; 1.682897; 1.684555; 1.687163; 1.689848; 1.691992; 1.694525; 1.698248; 1.701964; 1.703975; 1.704630; 1.706819; 1.710241; 1.714177; 1.719007; 1.721586; 1.721482; 1.721396; 1.720024; 1.718609; 1.718235; 1.718780; 1.717979; 1.716827; 1.718099; 1.720867; 1.723042; 1.722716; 1.722567; 1.723195; 1.724413; 1.726438; 1.729054; 1.731999; 1.734498; 1.736113; 1.738138; 1.741106; 1.743326; 1.743573; 1.742441; 1.739997; 1.736946; 1.733319; 1.730359; 1.729906; 1.730846; 1.730367; 1.730706; 1.732555; 1.731183; 1.727657; 1.724912; 1.723587; 1.721433; 1.719353; 1.718346; 1.718517; 1.718736; 1.716365; 1.713036; 1.711907; 1.711098; 1.708435; 1.703966; 1.701674; 1.701124; 1.700550; 1.698246; 1.696700; 1.696784; 1.696630; 1.695407; 1.695783; 1.697521; 1.698084; 1.697141; 1.697069; 1.699454; 1.702860; 1.707106; 1.713232; 1.720029; 1.726546; 1.733233; 1.739573; 1.747629; 1.755343; 1.763455; 1.771960; 1.780976; 1.789306; 1.795401; 1.799754; 1.804138; 1.809215; 1.812859; 1.814548; 1.817335; 1.820393; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
626.3; 10:18:54; (); (); (); (); (); (); (); 1.678192; 1.680590; 1.687096; 1.693045; 1.699723; 1.705393; 1.710071; 1.714983; 1.721328; 1.726818; 1.734542; 1.743185; 1.751409; 1.759365; 1.765170; 1.772251; 1.776938; 1.778870; 1.780588; 1.781578; 1.780896; 1.780114; 1.780160; 1.780431; 1.781089; 1.780901; 1.779853; 1.776492; 1.773169; 1.772280; 1.771263; 1.771522; 1.772327; 1.770952; 1.770726; 1.771940; 1.771757; 1.770897; 1.770282; 1.768849; 1.767474; 1.766040; 1.766521; 1.767556; 1.767506; 1.767888; 1.765889; 1.762159; 1.759770; 1.756760; 1.753880; 1.752621; 1.750629; 1.748888; 1.747497; 1.746568; 1.746598; 1.748076; 1.747992; 1.746351; 1.743482; 1.741859; 1.741963; 1.743772; 1.745947; 1.746596; 1.747156; 1.748381; 1.748895; 1.748723; 1.747944; 1.745221; 1.740894; 1.737601; 1.736115; 1.736162; 1.736312; 1.735550; 1.734448; 1.733091; 1.732140; 1.730588; 1.728704; 1.727544; 1.726769; 1.726072; 1.728141; 1.730886; 1.734309; 1.738386; 1.740525; 1.742246; 1.744879; 1.745690; 1.744042; 1.745155; 1.747924; 1.750800; 1.751056; 1.751855; 1.754755; 1.756972; 1.758478; 1.759329; 1.760562; 1.760980; 1.760827; 1.761257; 1.763100; 1.768155; 1.770721; 1.770684; 1.770573; 1.773965; 1.776174; 1.775330; 1.775505; 1.776531; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
628.8; 10:19:03; (); (); (); (); (); (); (); 1.678192; 1.767394; 1.765450; 1.763871; 1.762437; 1.761647; 1.761414; 1.760850; 1.760325; 1.756575; 1.752548; 1.746558; 1.740903; 1.737503; 1.733452; 1.729792; 1.726994; 1.725032; 1.724424; 1.723603; 1.722137; 1.722108; 1.722977; 1.723210; 1.723190; 1.723164; 1.725551; 1.728925; 1.733088; 1.738199; 1.742157; 1.743677; 1.743624; 1.741103; 1.738459; 1.735921; 1.731164; 1.724738; 1.718745; 1.716629; 1.719075; 1.722615; 1.723694; 1.721510; 1.715617; 1.711323; 1.711090; 1.711201; 1.710886; 1.713598; 1.716545; 1.716318; 1.713260; 1.709641; 1.704664; 1.697886; 1.689295; 1.684763; 1.684141; 1.685686; 1.684500; 1.681919; 1.680430; 1.678056; 1.672087; 1.667834; 1.667661; 1.672298; 1.675919; 1.677019; 1.676372; 1.675541; 1.674206; 1.674223; 1.677193; 1.680949; 1.683861; 1.685635; 1.688624; 1.695045; 1.703113; 1.709309; 1.713144; 1.716548; 1.720910; 1.726252; 1.731038; 1.736397; 1.739578; 1.739535; 1.739120; 1.739319; 1.741242; 1.744917; 1.746991; 1.745704; 1.744838; 1.747622; 1.751043; 1.753972; 1.756262; 1.758803; 1.761795; 1.764813; 1.768964; 1.772999; 1.777801; 1.782908; 1.784921; 1.783439; 1.783273; 1.784978; 1.786307; 1.787384; 1.788533; 1.790776; 1.792402; 1.792025; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
631.2; 10:19:11; (); (); (); (); (); (); (); (); 1.731464; 1.731635; 1.730711; 1.729092; 1.730438; 1.732253; 1.733206; 1.733637; 1.733491; 1.732552; 1.729960; 1.727354; 1.729724; 1.733642; 1.735814; 1.734783; 1.732445; 1.730895; 1.730503; 1.729381; 1.728470; 1.728064; 1.725665; 1.719749; 1.714972; 1.712782; 1.710380; 1.705357; 1.701629; 1.700021; 1.700764; 1.703559; 1.704386; 1.702073; 1.697388; 1.691539; 1.686977; 1.685323; 1.684948; 1.683400; 1.681855; 1.681831; 1.681694; 1.681682; 1.680608; 1.676538; 1.671680; 1.670638; 1.673773; 1.676313; 1.677490; 1.679664; 1.683385; 1.689483; 1.693720; 1.693867; 1.694542; 1.696152; 1.697607; 1.700502; 1.702944; 1.702963; 1.699548; 1.694731; 1.691274; 1.688307; 1.682651; 1.674135; 1.665947; 1.661401; 1.658928; 1.656197; 1.655514; 1.654916; 1.652520; 1.651328; 1.653295; 1.660028; 1.666477; 1.670972; 1.676058; 1.682533; 1.686810; 1.690148; 1.694614; 1.698916; 1.702100; 1.703131; 1.704672; 1.706204; 1.706395; 1.703938; 1.698392; 1.693498; 1.689907; 1.688507; 1.687684; 1.686681; 1.684128; 1.681936; 1.683877; 1.687245; 1.688398; 1.688516; 1.688694; 1.688694; 1.689617; 1.691105; 1.693396; 1.698091; 1.700352; 1.701557; 1.703822; 1.708196; 1.709513; 1.703770; 1.699706; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
633.7; 10:19:20; (); (); (); (); (); (); (); (); 1.727765; 1.733584; 1.735488; 1.736979; 1.737016; 1.736606; 1.736471; 1.737166; 1.738326; 1.738391; 1.740061; 1.746706; 1.753425; 1.756762; 1.758432; 1.759265; 1.759721; 1.759933; 1.756982; 1.755197; 1.755689; 1.756804; 1.755520; 1.753636; 1.753243; 1.752589; 1.750484; 1.748669; 1.747213; 1.742420; 1.734299; 1.725521; 1.721959; 1.722547; 1.724673; 1.726815; 1.726837; 1.723797; 1.719959; 1.715508; 1.711589; 1.708559; 1.707580; 1.706262; 1.704977; 1.706114; 1.709022; 1.710511; 1.710257; 1.707904; 1.704215; 1.701394; 1.702249; 1.705030; 1.709169; 1.712651; 1.712561; 1.710813; 1.709585; 1.708495; 1.707063; 1.706307; 1.705795; 1.703729; 1.700789; 1.697190; 1.694401; 1.691495; 1.688364; 1.683372; 1.678666; 1.677597; 1.678748; 1.681247; 1.685365; 1.687543; 1.685098; 1.681886; 1.680474; 1.678461; 1.675348; 1.673480; 1.673043; 1.674121; 1.677112; 1.678711; 1.676541; 1.672056; 1.667581; 1.664342; 1.663616; 1.666063; 1.668850; 1.671707; 1.676732; 1.683420; 1.689027; 1.692516; 1.691521; 1.687841; 1.686763; 1.687292; 1.689996; 1.693246; 1.695376; 1.696488; 1.695693; 1.694619; 1.695523; 1.696273; 1.694839; 1.692086; 1.688780; 1.687561; 1.689324; 1.691721; 1.693847; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
636.1; 10:19:28; (); (); (); (); (); (); (); (); 1.755673; 1.758575; 1.761571; 1.762429; 1.757748; 1.753385; 1.752878; 1.753569; 1.753434; 1.750288; 1.745393; 1.741515; 1.738596; 1.735744; 1.731379; 1.727613; 1.722956; 1.715808; 1.710326; 1.711106; 1.713164; 1.710237; 1.707616; 1.707075; 1.705741; 1.704619; 1.703627; 1.703114; 1.702437; 1.701096; 1.700853; 1.700720; 1.700045; 1.696387; 1.688055; 1.683104; 1.684099; 1.684690; 1.683933; 1.685609; 1.688895; 1.690685; 1.690283; 1.687234; 1.683126; 1.677038; 1.674312; 1.676090; 1.681396; 1.684753; 1.684930; 1.682680; 1.681975; 1.681178; 1.678231; 1.674216; 1.672314; 1.672292; 1.672701; 1.671670; 1.669043; 1.664347; 1.659590; 1.658453; 1.660152; 1.663753; 1.664424; 1.660268; 1.656896; 1.656335; 1.655707; 1.654333; 1.652124; 1.652393; 1.656515; 1.662952; 1.669552; 1.672976; 1.671753; 1.670223; 1.665970; 1.659272; 1.655761; 1.653759; 1.651477; 1.649748; 1.648493; 1.647363; 1.644670; 1.642302; 1.642451; 1.642061; 1.640113; 1.638642; 1.639470; 1.643114; 1.649092; 1.654707; 1.659038; 1.662155; 1.664656; 1.667729; 1.671920; 1.673927; 1.672590; 1.670432; 1.669556; 1.668371; 1.667262; 1.666320; 1.664685; 1.662876; 1.662168; 1.662522; 1.663398; 1.662510; 1.693847; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
638.6; 10:19:37; (); (); (); (); (); (); (); (); 1.754365; 1.755773; 1.753847; 1.752351; 1.752577; 1.752413; 1.750356; 1.744659; 1.737555; 1.732565; 1.728972; 1.726416; 1.723039; 1.718658; 1.713800; 1.707985; 1.703187; 1.701443; 1.699839; 1.695777; 1.692939; 1.691264; 1.688355; 1.685396; 1.679800; 1.673829; 1.672140; 1.672368; 1.671227; 1.669271; 1.668993; 1.670007; 1.668859; 1.665076; 1.660454; 1.655548; 1.653768; 1.657137; 1.662326; 1.669087; 1.673502; 1.674315; 1.671215; 1.667236; 1.666889; 1.664422; 1.658307; 1.656991; 1.659656; 1.663846; 1.667796; 1.669543; 1.669868; 1.670534; 1.670150; 1.666870; 1.660774; 1.657033; 1.658116; 1.659263; 1.659601; 1.658745; 1.654797; 1.647155; 1.641761; 1.639013; 1.639011; 1.639931; 1.639203; 1.635925; 1.634890; 1.637113; 1.639591; 1.640591; 1.640681; 1.642620; 1.648709; 1.657808; 1.667796; 1.672084; 1.668866; 1.663116; 1.657827; 1.654720; 1.655538; 1.658835; 1.663394; 1.667635; 1.670072; 1.672262; 1.672333; 1.668436; 1.661689; 1.656267; 1.654492; 1.656052; 1.657240; 1.657373; 1.658184; 1.658470; 1.657728; 1.655127; 1.652436; 1.651213; 1.647259; 1.645882; 1.646172; 1.645283; 1.645551; 1.646193; 1.648095; 1.650894; 1.652774; 1.654129; 1.655129; 1.654327; 1.653876; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
641.0; 10:19:45; (); (); (); (); (); (); (); (); 1.786684; 1.783366; 1.776105; 1.766529; 1.760422; 1.757449; 1.754969; 1.752466; 1.749804; 1.746725; 1.741753; 1.735209; 1.726692; 1.716465; 1.707408; 1.699851; 1.696237; 1.694557; 1.694692; 1.694090; 1.693952; 1.693539; 1.692770; 1.691532; 1.688586; 1.685577; 1.684512; 1.686108; 1.689179; 1.687653; 1.684168; 1.685276; 1.690434; 1.695796; 1.699345; 1.698915; 1.696052; 1.694625; 1.694559; 1.695876; 1.698509; 1.701120; 1.702696; 1.703538; 1.705900; 1.709253; 1.708605; 1.705112; 1.700898; 1.696377; 1.692556; 1.692652; 1.693509; 1.693800; 1.692885; 1.690951; 1.690552; 1.690812; 1.690080; 1.686776; 1.681487; 1.678048; 1.675692; 1.672596; 1.671459; 1.672220; 1.669120; 1.663111; 1.657002; 1.651976; 1.650601; 1.648634; 1.643519; 1.640726; 1.642657; 1.646868; 1.650016; 1.651139; 1.654844; 1.659405; 1.660843; 1.662476; 1.665437; 1.671523; 1.677818; 1.681218; 1.684132; 1.689087; 1.694109; 1.696502; 1.695922; 1.694630; 1.692598; 1.689642; 1.688458; 1.687944; 1.689272; 1.691734; 1.687944; 1.683937; 1.683591; 1.687077; 1.687208; 1.684964; 1.685212; 1.685813; 1.684815; 1.685118; 1.686131; 1.686381; 1.687432; 1.687406; 1.687778; 1.691899; 1.695751; 1.690395; 1.684218; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
643.5; 10:19:54; (); (); (); (); (); (); (); (); 1.725369; 1.728639; 1.726688; 1.721779; 1.720097; 1.718716; 1.715068; 1.707427; 1.700823; 1.699221; 1.699934; 1.698782; 1.695421; 1.693545; 1.693109; 1.690383; 1.688604; 1.690948; 1.697995; 1.702414; 1.703859; 1.707580; 1.714581; 1.720562; 1.722429; 1.723750; 1.727598; 1.731603; 1.731723; 1.730872; 1.732632; 1.734213; 1.735275; 1.734555; 1.733397; 1.734302; 1.735961; 1.734947; 1.732221; 1.728756; 1.724409; 1.721089; 1.720834; 1.719957; 1.715592; 1.710323; 1.705943; 1.698943; 1.689053; 1.681909; 1.676208; 1.670386; 1.669421; 1.672064; 1.675027; 1.675592; 1.672964; 1.670267; 1.669747; 1.669840; 1.668335; 1.664105; 1.662246; 1.665776; 1.669573; 1.672560; 1.674054; 1.673037; 1.671351; 1.671317; 1.670805; 1.672129; 1.673062; 1.673634; 1.675871; 1.680160; 1.685963; 1.691240; 1.695145; 1.696565; 1.696323; 1.697644; 1.700297; 1.701817; 1.702243; 1.702051; 1.700151; 1.700959; 1.705028; 1.709625; 1.712385; 1.714500; 1.714831; 1.714278; 1.716302; 1.720305; 1.720782; 1.719619; 1.718617; 1.717837; 1.720303; 1.721840; 1.720644; 1.716685; 1.713292; 1.711267; 1.709019; 1.706991; 1.704619; 1.701230; 1.697680; 1.696037; 1.695189; 1.693956; 1.692718; 1.690747; 1.690597; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
645.9; 10:20:03; (); (); (); (); (); (); (); (); 1.758361; 1.754257; 1.748545; 1.742712; 1.737813; 1.734439; 1.732700; 1.731509; 1.730387; 1.731614; 1.731770; 1.730522; 1.726435; 1.720265; 1.715063; 1.711425; 1.709262; 1.708897; 1.709377; 1.709753; 1.710073; 1.709916; 1.708474; 1.703414; 1.694769; 1.685996; 1.678424; 1.673439; 1.670630; 1.669251; 1.669822; 1.670478; 1.671444; 1.673067; 1.674376; 1.673068; 1.670849; 1.671550; 1.676377; 1.684661; 1.695492; 1.703977; 1.709384; 1.713907; 1.715689; 1.715708; 1.716114; 1.716527; 1.715731; 1.715225; 1.714925; 1.714357; 1.714243; 1.714907; 1.710918; 1.702842; 1.696499; 1.692149; 1.689539; 1.686220; 1.680405; 1.675540; 1.672043; 1.668435; 1.665380; 1.662864; 1.659821; 1.656338; 1.653730; 1.653123; 1.654221; 1.654157; 1.651887; 1.649312; 1.648577; 1.650159; 1.652119; 1.654552; 1.656610; 1.656494; 1.657466; 1.660895; 1.661977; 1.658165; 1.654405; 1.655094; 1.657758; 1.659545; 1.661601; 1.665792; 1.668529; 1.668944; 1.666753; 1.664909; 1.666678; 1.668279; 1.668128; 1.670503; 1.674587; 1.676302; 1.675090; 1.675255; 1.676838; 1.677432; 1.675864; 1.673318; 1.670216; 1.667370; 1.667095; 1.666616; 1.666130; 1.665549; 1.662965; 1.659676; 1.658661; 1.654906; 1.650379; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
648.4; 10:20:11; (); (); (); (); (); (); (); (); 1.769571; 1.773561; 1.775443; 1.776770; 1.776527; 1.776421; 1.774092; 1.766951; 1.762076; 1.760574; 1.757210; 1.753162; 1.753299; 1.753476; 1.750854; 1.745711; 1.740156; 1.733210; 1.725533; 1.719850; 1.715682; 1.714622; 1.718015; 1.720869; 1.722051; 1.722556; 1.721951; 1.718449; 1.715589; 1.714523; 1.714132; 1.711820; 1.711993; 1.713552; 1.713184; 1.710330; 1.706999; 1.703891; 1.703671; 1.703485; 1.702745; 1.702832; 1.703343; 1.701541; 1.700312; 1.699473; 1.697437; 1.694556; 1.694797; 1.697159; 1.700582; 1.701517; 1.700666; 1.699285; 1.697380; 1.695157; 1.691188; 1.687663; 1.687606; 1.687973; 1.687863; 1.690805; 1.694245; 1.694191; 1.693375; 1.691328; 1.689731; 1.687858; 1.682662; 1.677375; 1.675987; 1.678398; 1.680332; 1.677732; 1.673154; 1.669128; 1.663693; 1.659513; 1.656185; 1.652819; 1.652505; 1.655033; 1.657813; 1.661904; 1.665241; 1.664650; 1.661952; 1.660360; 1.662828; 1.665584; 1.668126; 1.672449; 1.676262; 1.677117; 1.675885; 1.675566; 1.675735; 1.674620; 1.674779; 1.678287; 1.681606; 1.683666; 1.684289; 1.685461; 1.688230; 1.692002; 1.695348; 1.698504; 1.699616; 1.701914; 1.702778; 1.703265; 1.704566; 1.704466; 1.702631; 1.702138; 1.703635; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
650.8; 10:20:20; (); (); (); (); (); (); (); (); 1.796962; 1.796983; 1.793499; 1.789698; 1.784007; 1.775333; 1.766717; 1.758747; 1.751998; 1.748016; 1.745227; 1.743159; 1.739059; 1.731987; 1.726587; 1.721660; 1.715772; 1.714071; 1.712264; 1.711733; 1.714745; 1.720499; 1.726699; 1.731451; 1.732432; 1.730719; 1.729506; 1.730713; 1.733054; 1.736403; 1.738147; 1.738525; 1.738059; 1.740018; 1.742906; 1.746140; 1.747374; 1.745152; 1.740518; 1.737889; 1.735974; 1.731498; 1.727715; 1.725469; 1.719438; 1.713762; 1.711149; 1.708906; 1.704652; 1.699327; 1.693957; 1.688990; 1.685418; 1.683592; 1.680327; 1.675789; 1.674415; 1.673489; 1.671337; 1.668402; 1.665664; 1.665183; 1.663469; 1.660929; 1.659911; 1.658016; 1.655314; 1.653286; 1.653308; 1.654861; 1.658292; 1.661882; 1.662761; 1.663199; 1.663362; 1.662103; 1.659846; 1.658105; 1.658340; 1.658613; 1.659610; 1.660708; 1.662068; 1.663566; 1.664280; 1.662145; 1.660345; 1.659420; 1.658452; 1.661389; 1.665362; 1.667272; 1.668006; 1.667542; 1.667726; 1.670624; 1.675693; 1.678903; 1.679584; 1.681649; 1.684298; 1.681497; 1.677898; 1.678344; 1.680309; 1.683361; 1.685967; 1.687350; 1.689124; 1.689541; 1.687954; 1.685538; 1.684443; 1.684503; 1.682869; 1.685238; 1.703635; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
653.3; 10:20:28; (); (); (); (); (); (); (); (); 1.715581; 1.709144; 1.705511; 1.705285; 1.709999; 1.714129; 1.715489; 1.715092; 1.714469; 1.715147; 1.716997; 1.719579; 1.718998; 1.717270; 1.718206; 1.722308; 1.725876; 1.728102; 1.727263; 1.723352; 1.718445; 1.713198; 1.705894; 1.697390; 1.691560; 1.688956; 1.686234; 1.684640; 1.681909; 1.678379; 1.677272; 1.677590; 1.677192; 1.675707; 1.673639; 1.672805; 1.673314; 1.674341; 1.676723; 1.677666; 1.677264; 1.677737; 1.677693; 1.679928; 1.683661; 1.682944; 1.678737; 1.674597; 1.671970; 1.669660; 1.667151; 1.664238; 1.661150; 1.658465; 1.658505; 1.660117; 1.662114; 1.664215; 1.666232; 1.667690; 1.667813; 1.668102; 1.669609; 1.670334; 1.672236; 1.675601; 1.681410; 1.690431; 1.694974; 1.693929; 1.689789; 1.685060; 1.681068; 1.678453; 1.678310; 1.682471; 1.688178; 1.691306; 1.694247; 1.697155; 1.699196; 1.699411; 1.696215; 1.693850; 1.692870; 1.691851; 1.691706; 1.691594; 1.690120; 1.688927; 1.686341; 1.683667; 1.683666; 1.683408; 1.680988; 1.676256; 1.673985; 1.674374; 1.673017; 1.672122; 1.673776; 1.676591; 1.681300; 1.685919; 1.686320; 1.686893; 1.688580; 1.692145; 1.695211; 1.697771; 1.702287; 1.704490; 1.706936; 1.713352; 1.720712; 1.729254; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
655.7; 10:20:37; (); (); (); (); (); (); (); (); 1.754180; 1.751385; 1.749561; 1.746021; 1.742388; 1.740323; 1.737426; 1.735124; 1.732638; 1.729364; 1.726592; 1.725623; 1.724015; 1.721745; 1.722541; 1.723949; 1.721614; 1.718904; 1.719091; 1.718603; 1.716952; 1.716207; 1.717159; 1.716513; 1.714767; 1.712759; 1.714559; 1.718269; 1.720143; 1.717736; 1.713969; 1.713888; 1.714209; 1.712767; 1.709968; 1.704930; 1.700079; 1.697265; 1.696959; 1.694688; 1.691868; 1.688209; 1.682982; 1.678780; 1.677513; 1.677061; 1.675317; 1.674939; 1.676096; 1.679159; 1.686175; 1.696427; 1.703374; 1.708166; 1.713126; 1.714861; 1.710927; 1.707125; 1.707138; 1.709869; 1.714459; 1.717147; 1.716018; 1.713454; 1.710078; 1.706677; 1.701962; 1.695730; 1.686400; 1.679197; 1.674770; 1.673851; 1.670638; 1.666570; 1.665196; 1.665844; 1.664544; 1.662684; 1.662134; 1.662524; 1.661078; 1.657928; 1.655606; 1.657428; 1.661817; 1.667273; 1.673676; 1.681210; 1.687193; 1.688762; 1.686201; 1.686417; 1.689631; 1.692224; 1.693621; 1.695452; 1.696869; 1.697147; 1.697052; 1.695537; 1.694515; 1.692715; 1.687492; 1.682387; 1.680240; 1.679662; 1.678117; 1.676154; 1.674446; 1.671954; 1.670463; 1.670341; 1.670885; 1.671519; 1.672496; 1.670856; 1.669268; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
658.1; 10:20:45; (); (); (); (); (); (); (); (); 1.692280; 1.695887; 1.701283; 1.707972; 1.712372; 1.714554; 1.714293; 1.712623; 1.712597; 1.717153; 1.722963; 1.726087; 1.726803; 1.726852; 1.727595; 1.730300; 1.731857; 1.730676; 1.725875; 1.721445; 1.720382; 1.720090; 1.720744; 1.719454; 1.714913; 1.709927; 1.707875; 1.708281; 1.707408; 1.703606; 1.698528; 1.694523; 1.693538; 1.695478; 1.697049; 1.694456; 1.693015; 1.693286; 1.695016; 1.695860; 1.694824; 1.692498; 1.689008; 1.686453; 1.685106; 1.681096; 1.674799; 1.667741; 1.662321; 1.658690; 1.657188; 1.655427; 1.652858; 1.650572; 1.650198; 1.651373; 1.654194; 1.656164; 1.658465; 1.664146; 1.668832; 1.670050; 1.671831; 1.675558; 1.677022; 1.676659; 1.677715; 1.680882; 1.682663; 1.683321; 1.685733; 1.687872; 1.686529; 1.681937; 1.678210; 1.679178; 1.683560; 1.688877; 1.689916; 1.689061; 1.691622; 1.696874; 1.697957; 1.695393; 1.691752; 1.688798; 1.690792; 1.697210; 1.703641; 1.704818; 1.705377; 1.705325; 1.702843; 1.702326; 1.703661; 1.701803; 1.694253; 1.688213; 1.687699; 1.688505; 1.686316; 1.685693; 1.686455; 1.689230; 1.695347; 1.699676; 1.700677; 1.702165; 1.704929; 1.706149; 1.707655; 1.713686; 1.722763; 1.728542; 1.733486; 1.742555; 1.746012; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
